input,output,instruction,generated_answer,inference_time,rouge1,rouge2,rougeL,bleu,meteor,semantic_similarity
What are normal results?,Neutrophils: 40% to 60% Lymphocytes: 20% to 40% Monocytes: 2% to 8% Eosinophils: 1% to 4% Basophils: 0.5% to 1% Band (young neutrophil): 0% to 3%,Answer this question truthfully,"Normal results can vary depending on the specific medical test or procedure. However, in general, normal results typically indicate that:

1. **Test values are within a standard range**: The results are within the expected range for a healthy individual, as established by medical guidelines and reference values.
2. **No abnormality is detected**: The test does not show any signs of disease, injury, or other health issues.
3. **Results are consistent with expected findings**: The results are consistent with what is expected for a person's age, sex, and other demographic factors.

Some examples of normal results include:

* **Blood tests**: Normal ranges for blood cell counts, electrolyte levels, and liver and kidney function tests.
* **Imaging tests**: No signs of disease or injury on X-rays, CT scans, or MRI scans.
* **Physical exams**: Normal vital signs, such as blood pressure, heart rate, and body temperature.
* **Laboratory tests**: Normal results for tests such as urinalysis, stool tests, or throat cultures.

It's essential to note that normal results do not necessarily mean that a person is completely healthy. Some medical conditions may not be detectable through routine tests, and normal results do not rule out the possibility of underlying health issues. If you have concerns about your test results or overall health, it's always best to consult with a healthcare professional.",1.5052955150604248,0.04065040650406504,0.0,0.024390243902439025,0.001989311723026817,0.0851063829787234,0.8493915796279907
What are the symptoms of parathyroid cancer?,"Symptoms of parathyroid cancer are mainly caused by a high level of calcium in the blood (hypercalcemia), and may affect different parts of the body. They include:
Bone pain Constipation Fatigue Fractures Frequent thirst Frequent urination Kidney stones Muscle weakness Nausea Poor appetite Vomiting",Answer this question truthfully,"The symptoms of parathyroid cancer can be similar to those of hyperparathyroidism, a condition where one or more of the parathyroid glands are overactive. Common symptoms include:

1. **Hypercalcemia**: Elevated calcium levels in the blood, which can cause:
	* Kidney stones
	* Nausea and vomiting
	* Abdominal pain
	* Constipation
	* Fatigue
	* Weakness
	* Confusion
2. **Bone pain**: Pain in the bones, particularly in the back, hips, and legs
3. **Muscle weakness**: Weakness in the muscles, particularly in the arms and legs
4. **Renal impairment**: Kidney damage or disease, which can lead to:
	* Frequent urination
	* Increased thirst
	* Blood in the urine
5. **Gastrointestinal symptoms**: Abdominal pain, nausea, vomiting, and constipation
6. **Neurological symptoms**: Headaches, dizziness, and confusion
7. **Palpable neck mass**: A lump or swelling in the neck, which can be a sign of a parathyroid tumor
8. **Weight loss**: Unintended weight loss

It's essential to note that many people with parathyroid cancer may not experience any symptoms at all, or the symptoms may be mild and non-specific. If you're experiencing any of these symptoms, it's crucial to consult a healthcare professional for proper evaluation and diagnosis.",1.616645097732544,0.2794759825327511,0.10572687224669604,0.16593886462882096,0.022451036006211567,0.30717764378478674,0.9495211243629456
What to expect if I have Henoch-Sch%C3%B6nlein purpura  (Outlook/Prognosis)?,The disease usually gets better on its own without treatment.,Answer this question truthfully,"Henoch-Schönlein purpura (HSP) is a form of vasculitis that affects blood vessels and is characterized by the deposition of immune complexes containing IgA antibodies. The outlook (prognosis) for HSP is generally good, with most people recovering fully within a few weeks to months. Here's what to expect:

**Short-term prognosis:**

1. **Symptom resolution**: Most symptoms, such as rash, joint pain, and gastrointestinal issues, resolve within 4-6 weeks.
2. **Renal involvement**: In some cases, HSP can affect the kidneys, leading to hematuria (blood in the urine) or proteinuria (excess protein in the urine). Renal involvement can be a concern, but it usually resolves with treatment.

**Long-term prognosis:**

1. **Recurrence**: HSP can recur in some individuals, especially during the first year after the initial episode.
2. **Renal complications**: A small percentage of people with HSP may develop chronic kidney disease or end-stage renal disease, especially if they have persistent renal involvement.
3. **Other complications**: Rarely, HSP can lead to other complications, such as intestinal intussusception, testicular torsion, or neurological problems.

**Factors influencing prognosis:**

1. **Age**: Children tend to have a better prognosis than adults.
2. **Renal involvement**: The presence and severity of renal involvement can affect the prognosis.
3. **Severity of symptoms**: More severe symptoms, such as significant gastrointestinal bleeding or neurological involvement, can impact the prognosis.

**Follow-up and monitoring:**

1. **Regular check-ups**: Regular follow-up appointments with your healthcare provider are essential to monitor for potential complications and recurrence.
2. **Urinalysis**: Regular urinalysis can help detect any renal involvement or complications.
3. **Blood tests**: Blood tests may be performed to monitor kidney function and detect any potential complications.

Overall, while HSP can be a concerning condition, the prognosis is generally good, and most people recover fully with proper treatment and monitoring.",2.034287929534912,0.032467532467532464,0.0,0.025974025974025976,0.0011882952786254045,0.0870406189555126,0.8431813716888428
When to seek urgent medical care when I have Transposition of the great vessels ?,"Most often, this condition is diagnosed during routine examination. This condition can also be diagnosed before birth using a fetal echocardiogram. If not, it is usually diagnosed soon after a baby is born. Call your infant's health care provider if the baby seems to be having difficulty breathing, if your baby's skin develops a bluish color, especially in the face or trunk. or if the baby seems to have an unusual number of respiratory infections.
Contact your health care provider if your baby has this condition and new symptoms develop, get worse, or continue after treatment.",Answer this question truthfully,"If you have Transposition of the Great Vessels (TGV), it's essential to seek urgent medical care in the following situations:

1. **Cyanosis worsening**: If you experience increased blue discoloration of the skin, lips, or nails, which can indicate decreased oxygen levels.
2. **Respiratory distress**: If you have difficulty breathing, rapid breathing, or shortness of breath, which can be a sign of cardiac decompensation.
3. **Chest pain or palpitations**: If you experience chest pain, palpitations, or irregular heartbeats, which can indicate cardiac ischemia or arrhythmias.
4. **Fever**: If you have a high fever (over 101.5°F), which can indicate infection or sepsis.
5. **Decreased urine output**: If you notice a decrease in urine output or dark-colored urine, which can indicate decreased cardiac output or renal failure.
6. **Dizziness or fainting**: If you experience dizziness, lightheadedness, or fainting, which can indicate decreased cardiac output or arrhythmias.
7. **Increased fatigue**: If you experience sudden or worsening fatigue, which can indicate cardiac decompensation.
8. **New or worsening heart murmurs**: If you notice new or worsening heart murmurs, which can indicate changes in cardiac function.

If you experience any of these symptoms, seek immediate medical attention at an emergency room or urgent care center. If you have a history of TGV, it's also essential to follow up regularly with your cardiologist to monitor your condition and adjust treatment as needed.",1.730562686920166,0.25688073394495414,0.024615384615384612,0.1345565749235474,0.007975161098441307,0.24961058690164398,0.9444658756256104
What are the symptoms of Hypotension?,"Symptoms may include:
Blurry vision Confusion Dizziness Fainting Light-headedness Sleepiness Weakness",Answer this question truthfully,"The symptoms of hypotension (low blood pressure) may include:

1. **Dizziness or lightheadedness**: Feeling faint or unsteady, especially when standing up or changing positions.
2. **Fainting (syncope)**: Losing consciousness for a short period.
3. **Fatigue**: Feeling weak, tired, or lacking energy.
4. **Headaches**: Mild to moderate headaches, often due to decreased blood flow to the brain.
5. **Nausea and vomiting**: Feeling queasy or experiencing stomach upset.
6. **Cold, clammy skin**: Skin may feel cool or cold to the touch, and appear pale or sweaty.
7. **Rapid or shallow breathing**: Breathing may become faster or more shallow.
8. **Confusion or disorientation**: Difficulty concentrating or feeling mentally unclear.
9. **Weakness or numbness in the arms and legs**: Decreased blood flow to the extremities can cause weakness or numbness.
10. **Decreased urine output**: Low blood pressure can lead to decreased kidney function and reduced urine production.

In severe cases, hypotension can lead to:

* **Shock**: A life-threatening condition that occurs when the body is not getting enough blood flow.
* **Organ failure**: Decreased blood flow to vital organs, such as the brain, heart, and kidneys, can lead to organ failure.

It's essential to seek medical attention if you experience any of these symptoms, especially if they are severe or persistent.",1.6397020816802979,0.0639269406392694,0.009216589861751152,0.0547945205479452,0.0036575287298803234,0.10791366906474822,0.8448264002799988
What are the symptoms of Heart murmur?,harmless heart murmur you likely won't have any symptoms and your doctor may discover it when listening to your heart with a stethoscope. presence of this symptoms indicate heart problem: fingertips and lips appear blue Swelling or sudden weight gain Shortness of breath Chronic cough Enlarged liver Enlarged neck veins Poor appetite and failure to grow normally (in infants) Heavy sweating with minimal or no exertion Chest pain Dizziness Fainting,Answer this question truthfully,"The symptoms of a heart murmur can vary depending on the underlying cause and severity. Common symptoms include:

1. **Abnormal heart sounds**: A murmur is an unusual sound heard during a heartbeat, often described as a whooshing, gurgling, or rumbling noise.
2. **Shortness of breath**: Difficulty breathing or feeling winded, especially during physical activity.
3. **Fatigue**: Feeling tired or weak, even after resting.
4. **Chest pain or discomfort**: Pain, pressure, or tightness in the chest, which may radiate to the arms, back, or jaw.
5. **Palpitations**: Irregular or forceful heartbeats.
6. **Dizziness or lightheadedness**: Feeling faint or disoriented.
7. **Swollen legs or feet**: Fluid buildup in the legs, ankles, or feet.
8. **Coughing or wheezing**: Respiratory symptoms, especially in infants and young children.

In some cases, a heart murmur may not produce any noticeable symptoms, and the condition may be discovered during a routine medical examination. If you experience any of these symptoms, it's essential to consult a healthcare professional for proper evaluation and diagnosis.",1.4068219661712646,0.2531645569620253,0.05106382978723404,0.11814345991561179,0.008113936652823674,0.18538713195201742,0.9332443475723267
How is Mitral valve surgery (minimally invasive) done?,"Before your surgery you will receive general anesthesia. This will make you unconscious and unable to feel pain.
There are several different ways to perform minimally invasive mitral valve surgery.
Your heart surgeon may make a 2-inch to 3-inch-long cut in the right part of your chest near the sternum (breastbone). Muscles in the area will be divided so your surgeon can reach the heart. A small cut is made in the left side of your heart so the surgeon can repair or replace the mitral valve. In endoscopic surgery, your surgeon makes one to four small holes in your chest. Then your surgeon uses special instruments and a camera to do the surgery. For robotically-assisted valve surgery, the surgeon makes two to four tiny cuts (about Â½ to Â¾ inch) in your chest. The surgeon uses a special computer to control robotic arms during the surgery. The surgeon sees a three-dimensional view of the heart and mitral valve on the computer. This method is very precise.
You may or may not need to be on a heart lung machine for these types of surgery, but if not, your heart rate will be slowed by medicine or a mechanical device.
If your surgeon can repair your mitral valve, you may have:
Ring annuloplasty -- The surgeon repairs the ring-like part around the valve by sewing a ring of metal, cloth, or tissue around the valve. Valve repair -- The surgeon trims, shapes, or rebuilds one or both of the leaflets of the valve. The leaflets are flaps that open and close the valve.
If your mitral valve is too damaged, you will need a new valve. This is called valve replacement surgery. Your surgeon will remove your mitral valve and sew a new one into place. There are two main types of new valves:
Mechanical -- made of man-made materials, such as titanium, or ceramic. These valves last the longest, but you will need to take blood thinning medicine, such as warfarin (Coumadin) or aspirin, for the rest of your life. Biological -- made of human or animal tissue. These valves last 10 - 12 years, but you may not need to take blood thinners for life.
The surgery may take 2 -4 hours.
This surgery can also be done through a groin artery, with no cuts on your chest. The doctor sends a catheter (flexible tube) with a balloon attached on the end. The balloon stretches the opening of the valve. This procedure is called percutaneous valvuloplasty.",Answer this question truthfully,"Minimally invasive mitral valve surgery is a surgical procedure that repairs or replaces the mitral valve using smaller incisions and specialized instruments. The steps involved are:

1. **Anesthesia and Preparation**: The patient is given general anesthesia and prepared for surgery.
2. **Incision**: A 2-3 inch incision is made on the right side of the chest, rather than the traditional 6-8 inch incision used in open-heart surgery.
3. **Port Access**: Small ports (1/4 inch) are inserted through the incision to allow the introduction of a camera and surgical instruments.
4. **Cardiopulmonary Bypass**: The patient is connected to a heart-lung machine, which takes over the function of the heart and lungs during the procedure.
5. **Valve Repair or Replacement**: The surgeon uses the camera and instruments to visualize and repair or replace the mitral valve. Repair techniques may include annuloplasty (ring repair) or chordal replacement. Replacement involves implanting a mechanical or bioprosthetic valve.
6. **Closure**: The incision is closed, and the patient is weaned off the heart-lung machine.
7. **Recovery**: The patient is taken to the intensive care unit (ICU) for monitoring and recovery.

Minimally invasive mitral valve surgery offers several benefits, including:

* Less tissue damage and trauma
* Reduced risk of infection and bleeding
* Smaller scar
* Faster recovery time
* Less post-operative pain

However, this approach may not be suitable for all patients, and the decision to use minimally invasive techniques is made on a case-by-case basis by the surgical team.",1.7670764923095703,0.3909774436090225,0.10859728506787332,0.19248120300751878,0.0483258346546173,0.193465559108412,0.9507973790168762
What to expect if I have Atrial fibrillation  (Outlook/Prognosis)?,"The disorder is usually controllable with treatment. Many people with atrial fibrillation do very well.
Atrial fibrillation tends to become a chronic condition, however, it may relapse even with treatment.",Answer this question truthfully,"Atrial fibrillation (AFib) is a type of irregular heartbeat that can increase the risk of stroke, heart failure, and other complications. The outlook (prognosis) for AFib depends on several factors, including:

1. **Underlying health conditions**: Presence of conditions like high blood pressure, heart disease, diabetes, or kidney disease can affect the prognosis.
2. **Type of AFib**: Paroxysmal (intermittent) AFib tends to have a better prognosis than persistent or permanent AFib.
3. **Symptom severity**: Patients with mild symptoms may have a better prognosis than those with severe symptoms.
4. **Treatment effectiveness**: Response to treatment, such as medications, cardioversion, or ablation, can impact the prognosis.

**General Prognosis:**

* **Stroke risk**: AFib increases the risk of stroke by 4-5 times. However, with proper treatment, such as anticoagulation therapy, the risk can be significantly reduced.
* **Heart failure**: AFib can increase the risk of heart failure, especially if left untreated or undertreated.
* **Mortality**: AFib is associated with a higher risk of mortality, particularly due to stroke, heart failure, and other cardiovascular complications.

**Life Expectancy:**

* A study published in the Journal of the American College of Cardiology found that patients with AFib have a median life expectancy of 6-10 years after diagnosis, depending on the presence of underlying conditions.
* Another study published in the European Heart Journal found that patients with AFib have a 5-year survival rate of around 70-80%.

**Improving Prognosis:**

* **Lifestyle modifications**: Maintaining a healthy weight, exercising regularly, and managing stress can help improve overall health and reduce symptoms.
* **Medications**: Adhering to prescribed medications, such as anticoagulants, anti-arrhythmics, and beta blockers, can help manage symptoms and reduce complications.
* **Regular monitoring**: Regular check-ups with a healthcare provider can help monitor the condition and adjust treatment as needed.

It's essential to work closely with a healthcare provider to manage AFib and reduce the risk of complications. With proper treatment and lifestyle modifications, many people with AFib can lead active and fulfilling lives.",2.1922388076782227,0.10227272727272727,0.022857142857142857,0.05681818181818182,0.004180516541595898,0.20166974900924706,0.9222512245178223
Who is at highest risk for Lyme disease ?,"Individuals who spend time outdoors and/or have pets that go outdoors in endemic regions are at risk for tick-borne disease.
Exposure to ticks: Individuals with frequent exposure to dogs and who reside near wooded areas or areas with high grass may also be at increased risk of tick-borne infection. Individuals with outdoor occupations and who work outside with bare or exposed skin are at a high risk of contracting Lyme disease. Failing to remove a tick as soon as you see it on your skin (the longer a tick is attached to your skin, the greater your risk of developing Lyme disease) also increases risk of developing Lyme disease.
Endemic Regions: About 95% of all reported cases are confined to 14 states including Connecticut, Delaware, Maine, Massachusetts, Minnesota, New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island, Vermont, Virginia, and Wisconsin. Any individual traveling or living within these five geographic areas including New England, Mid-Atlantic, East-North Central, South Atlantic, and West North-Central is at a heightened risk of exposure to Lyme disease.
Seasonal Variation: The majority of Lyme disease cases are reported during the summer months of May to August. Case incidence increases in May, peaks in June and July, and tapers off in August.
Rarer forms of Transmission: Cases of blood transfusion and organ transplantation have been recorded as methods of transmission but transmission through this avenue is rare.",Answer this question truthfully,"People at highest risk for Lyme disease include:

1. **Children and adults living in endemic areas**: Those residing in areas with high incidence of Lyme disease, such as the Northeast, Midwest, and West Coast of the United States.
2. **Outdoor enthusiasts**: Individuals who spend time outdoors, such as hikers, campers, gardeners, and hunters, are at increased risk due to exposure to tick habitats.
3. **People working outdoors**: Those with occupations that involve outdoor work, like landscapers, foresters, and construction workers, are also at higher risk.
4. **Individuals with frequent exposure to wooded or bushy areas**: People who regularly visit or work in areas with tall grass, brush, or woods, where ticks are commonly found.
5. **Those with poor tick bite prevention practices**: Individuals who do not use protective measures, such as insect repellents, clothing, and regular tick checks, are more likely to contract Lyme disease.

It's essential for people in these high-risk groups to take preventive measures, such as using insect repellents, wearing protective clothing, and conducting regular tick checks, to reduce their risk of contracting Lyme disease.",1.4277386665344238,0.4471153846153847,0.13043478260869568,0.18269230769230768,0.0942150454612584,0.29865569959444865,0.9617919325828552
What to expect if I have Lipoma  (Outlook/Prognosis)?,The outlook of lipoma is always good.,Answer this question truthfully,"If you have a lipoma, the outlook (prognosis) is generally excellent. Lipomas are:

1. **Benign**: Non-cancerous and do not become malignant.
2. **Harmless**: Typically do not cause any symptoms or complications.
3. **Slow-growing**: May grow slowly over time, but often remain the same size.
4. **Curable with surgery**: Can be completely removed with a simple surgical procedure.

In most cases, lipomas do not require treatment unless they:

* Become large or uncomfortable
* Interfere with surrounding tissues or organs
* Cause cosmetic concerns

After surgical removal, the chance of recurrence is low, and the prognosis is excellent. However, it's essential to monitor the area for any new growths or changes.

In rare cases, lipomas can be associated with underlying conditions, such as:

* **Multiple hereditary lipomatosis**: A rare genetic disorder that causes multiple lipomas to develop.
* **Madelung's disease**: A rare condition characterized by multiple lipomas, often in the neck and shoulder area.

Regular follow-up with your doctor is recommended to monitor the lipoma and address any concerns or changes.",1.433781623840332,0.05649717514124294,0.011428571428571427,0.05649717514124294,0.0021659917940920754,0.09933774834437087,0.8581820130348206
When to seek urgent medical care when I have Chronic cold urticaria ?,"Seek immediate assistance if you experience the following severe reactions after sudden exposure to cold:
Feeling light headed Difficulty breathing Throat swelling
If you notice mild skin reactions following exposure to cold, see a doctor. Your doctor can rule out any underlying conditions that may be causing the problem.",Answer this question truthfully,"If you have chronic cold urticaria, seek urgent medical care if you experience:

1. **Difficulty breathing**: Shortness of breath, wheezing, or a feeling of tightness in the chest or throat.
2. **Rapid heartbeat or palpitations**: A sudden increase in heart rate or irregular heartbeat.
3. **Swelling of the face, lips, tongue, or throat**: This can be a sign of anaphylaxis, a life-threatening allergic reaction.
4. **Dizziness or fainting**: Feeling lightheaded or faint, especially when standing up or changing positions.
5. **Severe hives or itching**: Widespread, severe, or painful hives that are not relieved by medication.
6. **Abdominal cramps or diarrhea**: Sudden onset of severe abdominal pain, cramping, or diarrhea.
7. **Increased swelling or redness**: Sudden increase in swelling or redness of the skin, especially if it's accompanied by pain or warmth.

Additionally, if you experience any of the following, seek medical attention:

* Your symptoms worsen or do not improve with treatment.
* You have a fever over 102°F (39°C).
* You have a history of anaphylaxis or other severe allergic reactions.
* You are taking medications that may interact with your urticaria treatment.

Remember, if you're unsure about the severity of your symptoms or if you're experiencing any unusual or concerning symptoms, it's always best to err on the side of caution and seek medical attention.",1.6574983596801758,0.20817843866171,0.0449438202247191,0.11152416356877323,0.007328798209171083,0.28876842571744477,0.9245560169219971
What are the symptoms of gallbladder cancer?,"Because the gallbladder is located deep inside the body, your doctor cannot see or feel tumors during a routine physical exam. Therefore, it is hard to diagnose gallbladder cancer early. Sometimes, gallbladder cancers are found unexpectedly after removal of the gallbladder for other reasons, such as gallstones. As the cancer progresses, people may notice one or more symptoms as the following:
Jaundice: Is a yellowing of the sclera and skin. Normally, bilirubin is made in the liver and the liver excretes it into bile. Then bile goes into the intestines eventually leaving the body in the stool. Once the common bile duct becomes blocked, bile can't reach the intestines, and the level of bilirubin builds up. If the bile duct is blocked, bilirubin cannot get through to the intestines then stools may become lighter in color. Abdominal pain: Experiencing abdominal pain due to gallbladder cancer is because advanced gallbladder cancer start to compress other nearby organs. The pain may be constant or it may come and go. Gallbladder enlargement or lump in abdomen: Is because the cancer blocks the bile duct and bile builds up in the gallbladder to enlarge. Sometimes a doctor can feel this enlargement during the physical exam Digestive problems: Patients with gallbladder cancer are unable to digest fatty foods when cancer blocks the release of the bile into the intestine. This can cause nausea and vomiting that tend to be worse after eating. Undigested fat may cause stools to be pale, bulky, and greasy. Weight loss and marasmus, poor appetite: Unintended or unexpected weight loss is very common in patients with gallbladder cancer. These people also complain of being very tired and having little or no appetite.
Other health problems such as gallstones, hepatitis, and other pancreatic diseases may also cause these symptoms. Only a doctor can tell for sure. A person with any of these symptoms should tell his/her doctor so that problems can be diagnosed and treated as early as possible.",Answer this question truthfully,"The symptoms of gallbladder cancer can be non-specific and may resemble those of other gallbladder diseases, such as gallstones or cholecystitis. Common symptoms include:

1. **Abdominal pain**: Pain in the upper right or middle abdomen, which may radiate to the back or right shoulder.
2. **Jaundice**: Yellowing of the skin and eyes due to bile duct obstruction.
3. **Weight loss**: Unintentional weight loss, often accompanied by loss of appetite.
4. **Nausea and vomiting**: Feeling queasy or vomiting, especially after eating fatty foods.
5. **Fever**: Recurring or persistent fever.
6. **Fatigue**: Feeling weak or tired.
7. **Bloating and gas**: Discomfort or bloating in the abdomen.
8. **Dark urine and pale stools**: Changes in urine and stool color due to bile duct obstruction.
9. **Itching**: Pruritus (itching) due to bile salts building up in the skin.

In advanced stages, gallbladder cancer may cause:

1. **Enlarged liver**: An enlarged liver due to tumor spread.
2. **Ascites**: Fluid accumulation in the abdominal cavity.
3. **Bowel obstruction**: Blockage of the small intestine, leading to severe abdominal pain, nausea, and vomiting.

It's essential to note that many people with gallbladder cancer do not experience symptoms until the disease is advanced. If you're experiencing any of these symptoms, consult a healthcare professional for proper evaluation and diagnosis.",1.6399927139282227,0.43173431734317347,0.11481481481481481,0.1992619926199262,0.04568701506583026,0.2502239267734981,0.9545772671699524
When to seek urgent medical care when I have Hypersensitivity pneumonitis ?,Call your health care provider if you develop symptoms of hypersensitivity pneumonitis.,Answer this question truthfully,"If you have Hypersensitivity Pneumonitis (HP), seek urgent medical care if you experience:

1. **Severe difficulty breathing**: Shortness of breath, wheezing, or coughing that worsens over time.
2. **Chest pain or tightness**: Sudden or severe chest pain, tightness, or pressure.
3. **Fever over 102°F (39°C)**: High fever that doesn't respond to medication.
4. **Confusion or disorientation**: Sudden change in mental status, confusion, or disorientation.
5. **Blue-tinged lips or fingers**: Cyanosis, which indicates inadequate oxygenation.
6. **Rapid heartbeat or palpitations**: Sudden increase in heart rate or irregular heartbeat.
7. **Severe fatigue or weakness**: Inability to perform daily activities due to extreme fatigue.

Additionally, if you experience any of the following, seek medical attention:

* Worsening symptoms despite treatment
* Increased exposure to the allergen or antigen that triggers HP
* New or changing symptoms, such as coughing up blood or rust-colored mucus

If you're experiencing any of these symptoms, call emergency services or visit the emergency department immediately. Prompt medical attention can help prevent complications and improve outcomes.",1.4621272087097168,0.08791208791208792,0.02222222222222222,0.054945054945054944,0.00275417691757115,0.19387932533472443,0.8941679000854492
Who needs an Amputation?,"Reasons for having an amputation of a lower limb are:
Severe trauma to the limb that is caused by an accident Poor blood flow to the limb Infections that do not go away or become worse and cannot be controlled or healed Tumors of the lower limb Severe burns or severe frostbite Wounds that do not heal",Answer this question truthfully,"Amputation is typically considered for individuals with severe conditions that affect a limb, such as:

1. **Trauma**: Severe injury, crush injury, or laceration that cannot be repaired.
2. **Infection**: Gangrene, osteomyelitis, or sepsis that is unresponsive to treatment.
3. **Vascular disease**: Peripheral artery disease (PAD), atherosclerosis, or diabetic foot ulcers that impair blood flow.
4. **Cancer**: Tumors, such as osteosarcoma, that require removal of the affected limb.
5. **Neurological conditions**: Certain conditions, like peripheral neuropathy or spinal cord injuries, that cause irreversible damage.
6. **Diabetic complications**: Diabetic foot ulcers, Charcot foot, or other complications that cannot be managed with conservative treatment.
7. **Congenital conditions**: Certain birth defects, such as fibular hemimelia, that require amputation.

The decision to amputate is typically made after other treatment options have been exhausted, and the benefits of amputation outweigh the risks. The goal of amputation is to improve the individual's quality of life, alleviate pain, and prevent further complications.",2.7868876457214355,0.29245283018867924,0.03809523809523809,0.1509433962264151,0.00912855590561467,0.24944146079484422,0.9220980405807495
When to seek urgent medical care when I have Neonatal jaundice ?,"All babies should be seen by a health care provider in the first 5 days of life to check for jaundice.
Those who spend less than 24 hours in a hospital should be seen by age 72 hours. Infants sent home between 24 and 48 hours should be seen again by age 96 hours. Infants sent home between 48 and 72 hours should be seen again by age 120 hours.
Jaundice is an emergency if the baby has a fever, has become listless, or is not feeding well. Jaundice may be dangerous in high-risk newborns.
Jaundice is generally NOT dangerous in term, otherwise healthy newborns. Call the infant's health care provider if:
Jaundice is severe (the skin is bright yellow) Jaundice continues to increase after the newborn visit, lasts longer than 2 weeks, or other symptoms develop The feet, especially the soles, are yellow",Answer this question truthfully,"Neonatal jaundice is a common condition in newborns, but it can be serious if left untreated. Seek urgent medical care if you notice any of the following:

1. **Severe yellowing of the skin and eyes**: If the jaundice is severe, it can cause the skin and eyes to turn a deep yellow color.
2. **Lethargy or poor feeding**: If your baby is jaundiced and becomes lethargic, has poor feeding, or shows no interest in feeding.
3. **Vomiting or arching of the back**: If your baby is jaundiced and vomits, or arches their back in discomfort.
4. **High-pitched cry or irritability**: If your baby is jaundiced and has a high-pitched cry or is extremely irritable.
5. **Temperature instability**: If your baby's temperature is too high (over 100.4°F) or too low (under 97.7°F).
6. **Difficulty breathing**: If your baby is jaundiced and has difficulty breathing, or shows signs of respiratory distress.
7. **Seizures or tremors**: If your baby is jaundiced and has seizures or tremors.
8. **Age under 3 days**: If your baby is under 3 days old and has jaundice, as this can be a sign of a more serious condition.
9. **Jaundice that persists or worsens**: If your baby's jaundice persists or worsens after 7-10 days, or if it spreads to the soles of the feet or palms of the hands.

If you notice any of these symptoms, seek urgent medical care from your pediatrician or a hospital emergency department.",3.1495039463043213,0.3037974683544304,0.050890585241730284,0.14177215189873418,0.009735331822221352,0.23317216483979764,0.9625982642173767
Who is at highest risk for Mouth ulcers ?,"Individuals who have been diagnosed with these conditions may have a higher risk:
Canker sores Gingivostomatitis Herpes simplex (fever blister) Leukoplakia Oral cancer Oral lichen planus Oral thrush",Answer this question truthfully,"The following individuals are at highest risk for mouth ulcers:

1. **Women**: Especially during menstruation, pregnancy, or menopause, due to hormonal changes.
2. **Young adults**: Between 16 and 25 years old, as mouth ulcers are more common in this age group.
3. **People with a family history**: Those with a family history of mouth ulcers are more likely to develop them.
4. **Individuals with certain medical conditions**: Such as:
	* Inflammatory bowel disease (IBD)
	* Celiac disease
	* Rheumatoid arthritis
	* Lupus
	* Diabetes
5. **Smokers**: Smoking can increase the risk of mouth ulcers.
6. **People with nutritional deficiencies**: Deficiencies in vitamins B12, iron, or folic acid can contribute to mouth ulcers.
7. **Individuals with stress or anxiety**: Stress and anxiety can trigger mouth ulcers in some people.
8. **People with oral health issues**: Poor oral hygiene, gum disease, or dental problems can increase the risk of mouth ulcers.
9. **HIV/AIDS patients**: People with weakened immune systems, such as those with HIV/AIDS, are more susceptible to mouth ulcers.
10. **Patients undergoing chemotherapy or radiation therapy**: These treatments can increase the risk of mouth ulcers.

It's essential to note that anyone can develop mouth ulcers, and if you're experiencing recurring or severe ulcers, it's best to consult a healthcare professional for proper evaluation and treatment.",1.658362627029419,0.06611570247933883,0.0,0.04958677685950413,0.0010741472992948453,0.09450171821305844,0.910457968711853
